Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
2303105,Cariré,18.617,9.143,9.205,8.302,10.046,18.348
2303204,Caririaçu,25.733,12.795,13.592,14.044,12.343,26.387
2303303,Cariús,18.444,9.334,9.233,8.310,10.257,18.567
2303402,Carnaubal,15.230,8.346,8.400,7.960,8.786,16.746
2303501,Cascavel,57.129,32.874,33.250,56.143,9.981,66.124
2303600,Catarina,15.547,9.302,9.443,8.728,10.017,18.745
2303659,Catunda,9.286,5.034,4.917,5.395,4.556,9.951
2303709,Caucaia,250.479,159.175,165.563,289.918,34.820,324.738
2303808,Cedro,24.062,12.111,12.427,15.164,9.374,24.538
2303907,Chaval,12.163,6.195,6.422,9.170,3.447,12.617
2303931,Choró,12.001,6.585,6.268,3.794,9.059,12.853
2303956,Chorozinho,18.707,9.602,9.318,11.427,7.493,18.920
2304004,Coreaú,19.981,10.981,11.037,14.258,7.760,22.018
2304103,Crateús,70.898,35.527,37.326,52.688,20.165,72.853
2304202,Crato,104.646,57.632,63.830,100.937,20.525,121.462
2304236,Croatá,16.064,8.330,8.747,9.038,8.039,17.077
2304251,Cruz,19.779,11.092,11.388,9.570,12.910,22.480
2304269,Deputado Irapuan Pinheiro,8.385,4.560,4.534,4.131,4.963,9.094
2304277,Ererê,6.302,3.435,3.418,3.461,3.392,6.853
2304285,Eusébio,31.500,22.957,23.090,46.047,0,46.047
2304301,Farias Brito,20.315,9.329,9.678,8.871,10.136,19.007
2304350,Forquilha,17.488,10.786,11.000,15.473,6.313,21.786
2304400,Fortaleza,2.141.402,1.145.799,1.301.610,2.447.409,0,2.447.409
2304459,Fortim,12.066,7.469,7.382,9.627,5.224,14.851
2304509,Frecheirinha,11.832,6.378,6.613,7.636,5.355,12.991
2304608,General Sampaio,4.866,3.163,3.053,3.648,2.568,6.216
2304657,Graça,14.813,7.441,7.611,5.818,9.234,15.052
2304707,Granja,48.484,26.725,25.945,25.902,26.768,52.670
2304806,Granjeiro,5.295,2.265,2.361,1.369,3.257,4.626
2304905,Groaíras,8.741,5.045,5.183,7.076,3.152,10.228
2304954,Guaiúba,19.884,12.140,11.951,18.877,5.214,24.091
2305001,Guaraciaba do Norte,35.037,18.661,19.116,17.405,20.372,37.777
2305100,Guaramiranga,5.714,2.100,2.065,2.495,1.670,4.165
2305209,Hidrolândia,17.687,9.638,9.704,11.054,8.288,19.342
2305233,Horizonte,33.790,27.519,27.635,51.016,4.138,55.154
2305266,Ibaretama,12.561,6.671,6.257,4.449,8.479,12.928
2305308,Ibiapina,22.157,11.942,11.868,10.743,13.067,23.810
2305332,Ibicuitinga,9.435,5.861,5.474,5.742,5.593,11.335
2305357,Icapuí,16.052,9.414,8.979,5.779,12.614,18.393
2305407,Icó,62.521,31.882,33.571,30.465,34.988,65.453
2305506,Iguatu,85.615,46.438,50.085,74.654,21.869,96.523
2305605,Independência,25.262,12.746,12.840,11.480,14.106,25.586
2305654,Ipaporanga,11.247,5.658,5.677,4.128,7.207,11.335
2305704,Ipaumirim,11.539,5.999,6.015,7.138,4.876,12.014
2305803,Ipu,39.078,19.955,20.345,25.582,14.718,40.300
2305902,Ipueiras,38.219,18.538,19.336,18.366,19.508,37.874
2306009,Iracema,13.155,6.765,6.960,9.821,3.904,13.725
2306108,Irauçuba,19.560,11.353,10.994,14.366,7.981,22.347
2306207,Itaiçaba,6.579,3.644,3.677,4.282,3.039,7.321
2306256,Itaitinga,29.217,18.304,17.534,35.586,252,35.838
2306306,Itapagé,41.093,23.996,24.370,34.001,14.365,48.366
2306405,Itapipoca,94.369,58.244,57.821,66.895,49.170,116.065
2306504,Itapiúna,16.276,9.461,9.165,8.819,9.807,18.626
2306553,Itarema,30.347,19.345,18.117,15.937,21.525,37.462
2306603,Itatira,15.541,9.588,9.306,9.522,9.372,18.894
2306702,Jaguaretama,18.024,9.074,8.793,8.470,9.397,17.867
2306801,Jaguaribara,8.730,5.281,5.124,7.218,3.187,10.405
2306900,Jaguaribe,35.062,16.824,17.592,23.278,11.138,34.416
